,Catholic,Francophone,Month,Neighbourhood Name,Neighbourhood Number,No Response,Public,Quarter,Ward,Year
49,423.0,0.0,2.0,POTTER GREENS,4710.0,86.0,1020.0,1.0,Ward 1,2014.0
49,423.0,0.0,3.0,POTTER GREENS,4710.0,86.0,1020.0,1.0,Ward 1,2014.0
49,423.0,0.0,4.0,POTTER GREENS,4710.0,86.0,1020.0,2.0,Ward 1,2014.0
49,423.0,0.0,5.0,POTTER GREENS,4710.0,86.0,1020.0,2.0,Ward 1,2014.0
49,423.0,0.0,6.0,POTTER GREENS,4710.0,86.0,1020.0,2.0,Ward 1,2014.0
49,423.0,0.0,7.0,POTTER GREENS,4710.0,86.0,1020.0,3.0,Ward 1,2014.0
49,423.0,0.0,8.0,POTTER GREENS,4710.0,86.0,1020.0,3.0,Ward 1,2014.0
49,423.0,0.0,9.0,POTTER GREENS,4710.0,86.0,1020.0,3.0,Ward 1,2014.0
49,423.0,0.0,10.0,POTTER GREENS,4710.0,86.0,1020.0,4.0,Ward 1,2014.0
49,423.0,0.0,11.0,POTTER GREENS,4710.0,86.0,1020.0,4.0,Ward 1,2014.0
49,423.0,0.0,12.0,POTTER GREENS,4710.0,86.0,1020.0,4.0,Ward 1,2014.0
50,763.0,0.0,1.0,SUDER GREENS,4730.0,477.0,2025.0,1.0,Ward 1,2014.0
50,763.0,0.0,2.0,SUDER GREENS,4730.0,477.0,2025.0,1.0,Ward 1,2014.0
50,763.0,0.0,3.0,SUDER GREENS,4730.0,477.0,2025.0,1.0,Ward 1,2014.0
50,763.0,0.0,4.0,SUDER GREENS,4730.0,477.0,2025.0,2.0,Ward 1,2014.0
50,763.0,0.0,5.0,SUDER GREENS,4730.0,477.0,2025.0,2.0,Ward 1,2014.0
