,Employed 0-30 Hours,Employed 30+ Hours,Gr.10 - Gr.12,Gr.7 - Gr.9,Homemaker,Kindergarten - Gr.6,Month,Neighbourhood Name,Neighbourhood Number,No Response(Employment),Permanently Unable to Work,Post Secondary Student,Preschool,Quarter,Retired,Unemployed,Year,﻿Ward
83,185,1725,120,166,166,417,2,CARLTON,3470,336,17,135,322,1,198,61,2014,Ward 2
83,185,1725,120,166,166,417,3,CARLTON,3470,336,17,135,322,1,198,61,2014,Ward 2
83,185,1725,120,166,166,417,4,CARLTON,3470,336,17,135,322,2,198,61,2014,Ward 2
83,185,1725,120,166,166,417,5,CARLTON,3470,336,17,135,322,2,198,61,2014,Ward 2
83,185,1725,120,166,166,417,6,CARLTON,3470,336,17,135,322,2,198,61,2014,Ward 2
83,185,1725,120,166,166,417,7,CARLTON,3470,336,17,135,322,3,198,61,2014,Ward 2
83,185,1725,120,166,166,417,8,CARLTON,3470,336,17,135,322,3,198,61,2014,Ward 2
83,185,1725,120,166,166,417,9,CARLTON,3470,336,17,135,322,3,198,61,2014,Ward 2
83,185,1725,120,166,166,417,10,CARLTON,3470,336,17,135,322,4,198,61,2014,Ward 2
83,185,1725,120,166,166,417,11,CARLTON,3470,336,17,135,322,4,198,61,2014,Ward 2
83,185,1725,120,166,166,417,12,CARLTON,3470,336,17,135,322,4,198,61,2014,Ward 2
84,84,752,63,70,45,160,1,HUDSON,3480,481,10,107,89,1,95,38,2014,Ward 2
84,84,752,63,70,45,160,2,HUDSON,3480,481,10,107,89,1,95,38,2014,Ward 2
84,84,752,63,70,45,160,3,HUDSON,3480,481,10,107,89,1,95,38,2014,Ward 2
84,84,752,63,70,45,160,4,HUDSON,3480,481,10,107,89,2,95,38,2014,Ward 2
84,84,752,63,70,45,160,5,HUDSON,3480,481,10,107,89,2,95,38,2014,Ward 2
84,84,752,63,70,45,160,6,HUDSON,3480,481,10,107,89,2,95,38,2014,Ward 2
84,84,752,63,70,45,160,7,HUDSON,3480,481,10,107,89,3,95,38,2014,Ward 2
84,84,752,63,70,45,160,8,HUDSON,3480,481,10,107,89,3,95,38,2014,Ward 2
84,84,752,63,70,45,160,9,HUDSON,3480,481,10,107,89,3,95,38,2014,Ward 2
84,84,752,63,70,45,160,10,HUDSON,3480,481,10,107,89,4,95,38,2014,Ward 2
84,84,752,63,70,45,160,11,HUDSON,3480,481,10,107,89,4,95,38,2014,Ward 2
84,84,752,63,70,45,160,12,HUDSON,3480,481,10,107,89,4,95,38,2014,Ward 2
85,0,0,0,0,0,0,1,GOODRIDGE CORNERS,3490,0,0,0,0,1,0,0,2014,Ward 2
85,0,0,0,0,0,0,2,GOODRIDGE CORNERS,3490,0,0,0,0,1,0,0,2014,Ward 2
85,0,0,0,0,0,0,3,GOODRIDGE CORNERS,3490,0,0,0,0,1,0,0,2014,Ward 2
85,0,0,0,0,0,0,4,GOODRIDGE CORNERS,3490,0,0,0,0,2,0,0,2014,Ward 2
85,0,0,0,0,0,0,5,GOODRIDGE CORNERS,3490,0,0,0,0,2,0,0,2014,Ward 2
85,0,0,0,0,0,0,6,GOODRIDGE CORNERS,3490,0,0,0,0,2,0,0,2014,Ward 2
85,0,0,0,0,0,0,7,GOODRIDGE CORNERS,3490,0,0,0,0,3,0,0,2014,Ward 2
85,0,0,0,0,0,0,8,GOODRIDGE CORNERS,3490,0,0,0,0,3,0,0,2014,Ward 2
85,0,0,0,0,0,0,9,GOODRIDGE CORNERS,3490,0,0,0,0,3,0,0,2014,Ward 2
85,0,0,0,0,0,0,10,GOODRIDGE CORNERS,3490,0,0,0,0,4,0,0,2014,Ward 2
85,0,0,0,0,0,0,11,GOODRIDGE CORNERS,3490,0,0,0,0,4,0,0,2014,Ward 2
85,0,0,0,0,0,0,12,GOODRIDGE CORNERS,3490,0,0,0,0,4,0,0,2014,Ward 2
86,0,0,0,0,0,0,1,ANTHONY HENDAY MISTATIM,4015,0,0,0,0,1,0,0,2014,Ward 2
86,0,0,0,0,0,0,2,ANTHONY HENDAY MISTATIM,4015,0,0,0,0,1,0,0,2014,Ward 2
86,0,0,0,0,0,0,3,ANTHONY HENDAY MISTATIM,4015,0,0,0,0,1,0,0,2014,Ward 2
86,0,0,0,0,0,0,4,ANTHONY HENDAY MISTATIM,4015,0,0,0,0,2,0,0,2014,Ward 2
86,0,0,0,0,0,0,5,ANTHONY HENDAY MISTATIM,4015,0,0,0,0,2,0,0,2014,Ward 2
86,0,0,0,0,0,0,6,ANTHONY HENDAY MISTATIM,4015,0,0,0,0,2,0,0,2014,Ward 2
86,0,0,0,0,0,0,7,ANTHONY HENDAY MISTATIM,4015,0,0,0,0,3,0,0,2014,Ward 2
86,0,0,0,0,0,0,8,ANTHONY HENDAY MISTATIM,4015,0,0,0,0,3,0,0,2014,Ward 2
86,0,0,0,0,0,0,9,ANTHONY HENDAY MISTATIM,4015,0,0,0,0,3,0,0,2014,Ward 2
86,0,0,0,0,0,0,10,ANTHONY HENDAY MISTATIM,4015,0,0,0,0,4,0,0,2014,Ward 2
86,0,0,0,0,0,0,11,ANTHONY HENDAY MISTATIM,4015,0,0,0,0,4,0,0,2014,Ward 2
86,0,0,0,0,0,0,12,ANTHONY HENDAY MISTATIM,4015,0,0,0,0,4,0,0,2014,Ward 2
87,0,0,0,0,0,0,1,ANTHONY HENDAY RAMPART,4023,0,0,0,0,1,0,0,2014,Ward 2
87,0,0,0,0,0,0,2,ANTHONY HENDAY RAMPART,4023,0,0,0,0,1,0,0,2014,Ward 2
87,0,0,0,0,0,0,3,ANTHONY HENDAY RAMPART,4023,0,0,0,0,1,0,0,2014,Ward 2
87,0,0,0,0,0,0,4,ANTHONY HENDAY RAMPART,4023,0,0,0,0,2,0,0,2014,Ward 2
87,0,0,0,0,0,0,5,ANTHONY HENDAY RAMPART,4023,0,0,0,0,2,0,0,2014,Ward 2
87,0,0,0,0,0,0,6,ANTHONY HENDAY RAMPART,4023,0,0,0,0,2,0,0,2014,Ward 2
87,0,0,0,0,0,0,7,ANTHONY HENDAY RAMPART,4023,0,0,0,0,3,0,0,2014,Ward 2
87,0,0,0,0,0,0,8,ANTHONY HENDAY RAMPART,4023,0,0,0,0,3,0,0,2014,Ward 2
87,0,0,0,0,0,0,9,ANTHONY HENDAY RAMPART,4023,0,0,0,0,3,0,0,2014,Ward 2
87,0,0,0,0,0,0,10,ANTHONY HENDAY RAMPART,4023,0,0,0,0,4,0,0,2014,Ward 2
87,0,0,0,0,0,0,11,ANTHONY HENDAY RAMPART,4023,0,0,0,0,4,0,0,2014,Ward 2
87,0,0,0,0,0,0,12,ANTHONY HENDAY RAMPART,4023,0,0,0,0,4,0,0,2014,Ward 2
88,0,0,0,0,0,0,1,BONAVENTURE INDUSTRIAL,4050,0,0,0,0,1,0,0,2014,Ward 2
88,0,0,0,0,0,0,2,BONAVENTURE INDUSTRIAL,4050,0,0,0,0,1,0,0,2014,Ward 2
88,0,0,0,0,0,0,3,BONAVENTURE INDUSTRIAL,4050,0,0,0,0,1,0,0,2014,Ward 2
88,0,0,0,0,0,0,4,BONAVENTURE INDUSTRIAL,4050,0,0,0,0,2,0,0,2014,Ward 2
88,0,0,0,0,0,0,5,BONAVENTURE INDUSTRIAL,4050,0,0,0,0,2,0,0,2014,Ward 2
88,0,0,0,0,0,0,6,BONAVENTURE INDUSTRIAL,4050,0,0,0,0,2,0,0,2014,Ward 2
88,0,0,0,0,0,0,7,BONAVENTURE INDUSTRIAL,4050,0,0,0,0,3,0,0,2014,Ward 2
88,0,0,0,0,0,0,8,BONAVENTURE INDUSTRIAL,4050,0,0,0,0,3,0,0,2014,Ward 2
88,0,0,0,0,0,0,9,BONAVENTURE INDUSTRIAL,4050,0,0,0,0,3,0,0,2014,Ward 2
88,0,0,0,0,0,0,10,BONAVENTURE INDUSTRIAL,4050,0,0,0,0,4,0,0,2014,Ward 2
88,0,0,0,0,0,0,11,BONAVENTURE INDUSTRIAL,4050,0,0,0,0,4,0,0,2014,Ward 2
88,0,0,0,0,0,0,12,BONAVENTURE INDUSTRIAL,4050,0,0,0,0,4,0,0,2014,Ward 2
89,0,0,0,0,0,0,1,GAGNON ESTATE INDUSTRIAL,4150,0,0,0,0,1,0,0,2014,Ward 2
89,0,0,0,0,0,0,2,GAGNON ESTATE INDUSTRIAL,4150,0,0,0,0,1,0,0,2014,Ward 2
89,0,0,0,0,0,0,3,GAGNON ESTATE INDUSTRIAL,4150,0,0,0,0,1,0,0,2014,Ward 2
89,0,0,0,0,0,0,4,GAGNON ESTATE INDUSTRIAL,4150,0,0,0,0,2,0,0,2014,Ward 2
89,0,0,0,0,0,0,5,GAGNON ESTATE INDUSTRIAL,4150,0,0,0,0,2,0,0,2014,Ward 2
89,0,0,0,0,0,0,6,GAGNON ESTATE INDUSTRIAL,4150,0,0,0,0,2,0,0,2014,Ward 2
89,0,0,0,0,0,0,7,GAGNON ESTATE INDUSTRIAL,4150,0,0,0,0,3,0,0,2014,Ward 2
89,0,0,0,0,0,0,8,GAGNON ESTATE INDUSTRIAL,4150,0,0,0,0,3,0,0,2014,Ward 2
89,0,0,0,0,0,0,9,GAGNON ESTATE INDUSTRIAL,4150,0,0,0,0,3,0,0,2014,Ward 2
89,0,0,0,0,0,0,10,GAGNON ESTATE INDUSTRIAL,4150,0,0,0,0,4,0,0,2014,Ward 2
89,0,0,0,0,0,0,11,GAGNON ESTATE INDUSTRIAL,4150,0,0,0,0,4,0,0,2014,Ward 2
89,0,0,0,0,0,0,12,GAGNON ESTATE INDUSTRIAL,4150,0,0,0,0,4,0,0,2014,Ward 2
90,0,0,0,0,0,0,1,GARSIDE INDUSTRIAL,4170,0,0,0,0,1,0,0,2014,Ward 2
90,0,0,0,0,0,0,2,GARSIDE INDUSTRIAL,4170,0,0,0,0,1,0,0,2014,Ward 2
90,0,0,0,0,0,0,3,GARSIDE INDUSTRIAL,4170,0,0,0,0,1,0,0,2014,Ward 2
90,0,0,0,0,0,0,4,GARSIDE INDUSTRIAL,4170,0,0,0,0,2,0,0,2014,Ward 2
90,0,0,0,0,0,0,5,GARSIDE INDUSTRIAL,4170,0,0,0,0,2,0,0,2014,Ward 2
90,0,0,0,0,0,0,6,GARSIDE INDUSTRIAL,4170,0,0,0,0,2,0,0,2014,Ward 2
90,0,0,0,0,0,0,7,GARSIDE INDUSTRIAL,4170,0,0,0,0,3,0,0,2014,Ward 2
90,0,0,0,0,0,0,8,GARSIDE INDUSTRIAL,4170,0,0,0,0,3,0,0,2014,Ward 2
90,0,0,0,0,0,0,9,GARSIDE INDUSTRIAL,4170,0,0,0,0,3,0,0,2014,Ward 2
90,0,0,0,0,0,0,10,GARSIDE INDUSTRIAL,4170,0,0,0,0,4,0,0,2014,Ward 2
90,0,0,0,0,0,0,11,GARSIDE INDUSTRIAL,4170,0,0,0,0,4,0,0,2014,Ward 2
90,0,0,0,0,0,0,12,GARSIDE INDUSTRIAL,4170,0,0,0,0,4,0,0,2014,Ward 2
91,0,0,0,0,0,0,1,HIGH PARK INDUSTRIAL,4210,0,0,0,0,1,0,0,2014,Ward 2
91,0,0,0,0,0,0,2,HIGH PARK INDUSTRIAL,4210,0,0,0,0,1,0,0,2014,Ward 2
91,0,0,0,0,0,0,3,HIGH PARK INDUSTRIAL,4210,0,0,0,0,1,0,0,2014,Ward 2
91,0,0,0,0,0,0,4,HIGH PARK INDUSTRIAL,4210,0,0,0,0,2,0,0,2014,Ward 2
91,0,0,0,0,0,0,5,HIGH PARK INDUSTRIAL,4210,0,0,0,0,2,0,0,2014,Ward 2
91,0,0,0,0,0,0,6,HIGH PARK INDUSTRIAL,4210,0,0,0,0,2,0,0,2014,Ward 2
91,0,0,0,0,0,0,7,HIGH PARK INDUSTRIAL,4210,0,0,0,0,3,0,0,2014,Ward 2
91,0,0,0,0,0,0,8,HIGH PARK INDUSTRIAL,4210,0,0,0,0,3,0,0,2014,Ward 2
91,0,0,0,0,0,0,9,HIGH PARK INDUSTRIAL,4210,0,0,0,0,3,0,0,2014,Ward 2
91,0,0,0,0,0,0,10,HIGH PARK INDUSTRIAL,4210,0,0,0,0,4,0,0,2014,Ward 2
91,0,0,0,0,0,0,11,HIGH PARK INDUSTRIAL,4210,0,0,0,0,4,0,0,2014,Ward 2
91,0,0,0,0,0,0,12,HIGH PARK INDUSTRIAL,4210,0,0,0,0,4,0,0,2014,Ward 2
92,0,0,0,0,0,0,1,MISTATIM INDUSTRIAL,4320,0,0,0,0,1,0,0,2014,Ward 2
92,0,0,0,0,0,0,2,MISTATIM INDUSTRIAL,4320,0,0,0,0,1,0,0,2014,Ward 2
92,0,0,0,0,0,0,3,MISTATIM INDUSTRIAL,4320,0,0,0,0,1,0,0,2014,Ward 2
92,0,0,0,0,0,0,4,MISTATIM INDUSTRIAL,4320,0,0,0,0,2,0,0,2014,Ward 2
92,0,0,0,0,0,0,5,MISTATIM INDUSTRIAL,4320,0,0,0,0,2,0,0,2014,Ward 2
92,0,0,0,0,0,0,6,MISTATIM INDUSTRIAL,4320,0,0,0,0,2,0,0,2014,Ward 2
92,0,0,0,0,0,0,7,MISTATIM INDUSTRIAL,4320,0,0,0,0,3,0,0,2014,Ward 2
92,0,0,0,0,0,0,8,MISTATIM INDUSTRIAL,4320,0,0,0,0,3,0,0,2014,Ward 2
92,0,0,0,0,0,0,9,MISTATIM INDUSTRIAL,4320,0,0,0,0,3,0,0,2014,Ward 2
92,0,0,0,0,0,0,10,MISTATIM INDUSTRIAL,4320,0,0,0,0,4,0,0,2014,Ward 2
92,0,0,0,0,0,0,11,MISTATIM INDUSTRIAL,4320,0,0,0,0,4,0,0,2014,Ward 2
92,0,0,0,0,0,0,12,MISTATIM INDUSTRIAL,4320,0,0,0,0,4,0,0,2014,Ward 2
93,0,0,0,0,0,0,1,MITCHELL INDUSTRIAL,4330,0,0,0,0,1,0,0,2014,Ward 2
93,0,0,0,0,0,0,2,MITCHELL INDUSTRIAL,4330,0,0,0,0,1,0,0,2014,Ward 2
93,0,0,0,0,0,0,3,MITCHELL INDUSTRIAL,4330,0,0,0,0,1,0,0,2014,Ward 2
93,0,0,0,0,0,0,4,MITCHELL INDUSTRIAL,4330,0,0,0,0,2,0,0,2014,Ward 2
93,0,0,0,0,0,0,5,MITCHELL INDUSTRIAL,4330,0,0,0,0,2,0,0,2014,Ward 2
93,0,0,0,0,0,0,6,MITCHELL INDUSTRIAL,4330,0,0,0,0,2,0,0,2014,Ward 2
93,0,0,0,0,0,0,7,MITCHELL INDUSTRIAL,4330,0,0,0,0,3,0,0,2014,Ward 2
93,0,0,0,0,0,0,8,MITCHELL INDUSTRIAL,4330,0,0,0,0,3,0,0,2014,Ward 2
93,0,0,0,0,0,0,9,MITCHELL INDUSTRIAL,4330,0,0,0,0,3,0,0,2014,Ward 2
93,0,0,0,0,0,0,10,MITCHELL INDUSTRIAL,4330,0,0,0,0,4,0,0,2014,Ward 2
93,0,0,0,0,0,0,11,MITCHELL INDUSTRIAL,4330,0,0,0,0,4,0,0,2014,Ward 2
93,0,0,0,0,0,0,12,MITCHELL INDUSTRIAL,4330,0,0,0,0,4,0,0,2014,Ward 2
94,204,1672,176,163,167,306,1,BELLE RIVE,2050,274,28,247,144,1,369,88,2014,Ward 3
94,204,1672,176,163,167,306,2,BELLE RIVE,2050,274,28,247,144,1,369,88,2014,Ward 3
94,204,1672,176,163,167,306,3,BELLE RIVE,2050,274,28,247,144,1,369,88,2014,Ward 3
94,204,1672,176,163,167,306,4,BELLE RIVE,2050,274,28,247,144,2,369,88,2014,Ward 3
94,204,1672,176,163,167,306,5,BELLE RIVE,2050,274,28,247,144,2,369,88,2014,Ward 3
94,204,1672,176,163,167,306,6,BELLE RIVE,2050,274,28,247,144,2,369,88,2014,Ward 3
94,204,1672,176,163,167,306,7,BELLE RIVE,2050,274,28,247,144,3,369,88,2014,Ward 3
94,204,1672,176,163,167,306,8,BELLE RIVE,2050,274,28,247,144,3,369,88,2014,Ward 3
94,204,1672,176,163,167,306,9,BELLE RIVE,2050,274,28,247,144,3,369,88,2014,Ward 3
94,204,1672,176,163,167,306,10,BELLE RIVE,2050,274,28,247,144,4,369,88,2014,Ward 3
94,204,1672,176,163,167,306,11,BELLE RIVE,2050,274,28,247,144,4,369,88,2014,Ward 3
94,204,1672,176,163,167,306,12,BELLE RIVE,2050,274,28,247,144,4,369,88,2014,Ward 3
95,0,0,0,0,0,0,1,CRYSTALLINA NERA,2210,0,0,0,0,1,0,0,2014,Ward 3
95,0,0,0,0,0,0,2,CRYSTALLINA NERA,2210,0,0,0,0,1,0,0,2014,Ward 3
95,0,0,0,0,0,0,3,CRYSTALLINA NERA,2210,0,0,0,0,1,0,0,2014,Ward 3
95,0,0,0,0,0,0,4,CRYSTALLINA NERA,2210,0,0,0,0,2,0,0,2014,Ward 3
95,0,0,0,0,0,0,5,CRYSTALLINA NERA,2210,0,0,0,0,2,0,0,2014,Ward 3
95,0,0,0,0,0,0,6,CRYSTALLINA NERA,2210,0,0,0,0,2,0,0,2014,Ward 3
95,0,0,0,0,0,0,7,CRYSTALLINA NERA,2210,0,0,0,0,3,0,0,2014,Ward 3
95,0,0,0,0,0,0,8,CRYSTALLINA NERA,2210,0,0,0,0,3,0,0,2014,Ward 3
95,0,0,0,0,0,0,9,CRYSTALLINA NERA,2210,0,0,0,0,3,0,0,2014,Ward 3
95,0,0,0,0,0,0,10,CRYSTALLINA NERA,2210,0,0,0,0,4,0,0,2014,Ward 3
95,0,0,0,0,0,0,11,CRYSTALLINA NERA,2210,0,0,0,0,4,0,0,2014,Ward 3
95,0,0,0,0,0,0,12,CRYSTALLINA NERA,2210,0,0,0,0,4,0,0,2014,Ward 3
96,158,1477,80,103,107,212,1,EAUX CLAIRES,2241,434,31,138,133,1,241,34,2014,Ward 3
96,158,1477,80,103,107,212,2,EAUX CLAIRES,2241,434,31,138,133,1,241,34,2014,Ward 3
96,158,1477,80,103,107,212,3,EAUX CLAIRES,2241,434,31,138,133,1,241,34,2014,Ward 3
96,158,1477,80,103,107,212,4,EAUX CLAIRES,2241,434,31,138,133,2,241,34,2014,Ward 3
96,158,1477,80,103,107,212,5,EAUX CLAIRES,2241,434,31,138,133,2,241,34,2014,Ward 3
96,158,1477,80,103,107,212,6,EAUX CLAIRES,2241,434,31,138,133,2,241,34,2014,Ward 3
96,158,1477,80,103,107,212,7,EAUX CLAIRES,2241,434,31,138,133,3,241,34,2014,Ward 3
96,158,1477,80,103,107,212,8,EAUX CLAIRES,2241,434,31,138,133,3,241,34,2014,Ward 3
96,158,1477,80,103,107,212,9,EAUX CLAIRES,2241,434,31,138,133,3,241,34,2014,Ward 3
96,158,1477,80,103,107,212,10,EAUX CLAIRES,2241,434,31,138,133,4,241,34,2014,Ward 3
96,158,1477,80,103,107,212,11,EAUX CLAIRES,2241,434,31,138,133,4,241,34,2014,Ward 3
96,158,1477,80,103,107,212,12,EAUX CLAIRES,2241,434,31,138,133,4,241,34,2014,Ward 3
97,325,1856,236,243,307,583,1,EVANSDALE,2260,553,99,235,442,1,734,245,2014,Ward 3
97,325,1856,236,243,307,583,2,EVANSDALE,2260,553,99,235,442,1,734,245,2014,Ward 3
97,325,1856,236,243,307,583,3,EVANSDALE,2260,553,99,235,442,1,734,245,2014,Ward 3
97,325,1856,236,243,307,583,4,EVANSDALE,2260,553,99,235,442,2,734,245,2014,Ward 3
97,325,1856,236,243,307,583,5,EVANSDALE,2260,553,99,235,442,2,734,245,2014,Ward 3
97,325,1856,236,243,307,583,6,EVANSDALE,2260,553,99,235,442,2,734,245,2014,Ward 3
97,325,1856,236,243,307,583,7,EVANSDALE,2260,553,99,235,442,3,734,245,2014,Ward 3
97,325,1856,236,243,307,583,8,EVANSDALE,2260,553,99,235,442,3,734,245,2014,Ward 3
97,325,1856,236,243,307,583,9,EVANSDALE,2260,553,99,235,442,3,734,245,2014,Ward 3
97,325,1856,236,243,307,583,10,EVANSDALE,2260,553,99,235,442,4,734,245,2014,Ward 3
97,325,1856,236,243,307,583,11,EVANSDALE,2260,553,99,235,442,4,734,245,2014,Ward 3
97,325,1856,236,243,307,583,12,EVANSDALE,2260,553,99,235,442,4,734,245,2014,Ward 3
98,340,2143,199,208,247,478,1,KILKENNY,2410,542,118,214,300,1,709,227,2014,Ward 3
98,340,2143,199,208,247,478,2,KILKENNY,2410,542,118,214,300,1,709,227,2014,Ward 3
98,340,2143,199,208,247,478,3,KILKENNY,2410,542,118,214,300,1,709,227,2014,Ward 3
98,340,2143,199,208,247,478,4,KILKENNY,2410,542,118,214,300,2,709,227,2014,Ward 3
98,340,2143,199,208,247,478,5,KILKENNY,2410,542,118,214,300,2,709,227,2014,Ward 3
98,340,2143,199,208,247,478,6,KILKENNY,2410,542,118,214,300,2,709,227,2014,Ward 3
98,340,2143,199,208,247,478,7,KILKENNY,2410,542,118,214,300,3,709,227,2014,Ward 3
98,340,2143,199,208,247,478,8,KILKENNY,2410,542,118,214,300,3,709,227,2014,Ward 3
98,340,2143,199,208,247,478,9,KILKENNY,2410,542,118,214,300,3,709,227,2014,Ward 3
98,340,2143,199,208,247,478,10,KILKENNY,2410,542,118,214,300,4,709,227,2014,Ward 3
98,340,2143,199,208,247,478,11,KILKENNY,2410,542,118,214,300,4,709,227,2014,Ward 3
98,340,2143,199,208,247,478,12,KILKENNY,2410,542,118,214,300,4,709,227,2014,Ward 3
99,330,2597,207,180,221,522,1,KLARVATTEN,2440,427,30,212,343,1,310,130,2014,Ward 3
99,330,2597,207,180,221,522,2,KLARVATTEN,2440,427,30,212,343,1,310,130,2014,Ward 3
99,330,2597,207,180,221,522,3,KLARVATTEN,2440,427,30,212,343,1,310,130,2014,Ward 3
99,330,2597,207,180,221,522,4,KLARVATTEN,2440,427,30,212,343,2,310,130,2014,Ward 3
99,330,2597,207,180,221,522,5,KLARVATTEN,2440,427,30,212,343,2,310,130,2014,Ward 3
99,330,2597,207,180,221,522,6,KLARVATTEN,2440,427,30,212,343,2,310,130,2014,Ward 3
99,330,2597,207,180,221,522,7,KLARVATTEN,2440,427,30,212,343,3,310,130,2014,Ward 3
99,330,2597,207,180,221,522,8,KLARVATTEN,2440,427,30,212,343,3,310,130,2014,Ward 3
99,330,2597,207,180,221,522,9,KLARVATTEN,2440,427,30,212,343,3,310,130,2014,Ward 3
99,330,2597,207,180,221,522,10,KLARVATTEN,2440,427,30,212,343,4,310,130,2014,Ward 3
99,330,2597,207,180,221,522,11,KLARVATTEN,2440,427,30,212,343,4,310,130,2014,Ward 3
99,330,2597,207,180,221,522,12,KLARVATTEN,2440,427,30,212,343,4,310,130,2014,Ward 3
100,265,1877,114,129,152,316,1,LAGO LINDO,2450,263,39,186,187,1,429,82,2014,Ward 3
100,265,1877,114,129,152,316,2,LAGO LINDO,2450,263,39,186,187,1,429,82,2014,Ward 3
100,265,1877,114,129,152,316,3,LAGO LINDO,2450,263,39,186,187,1,429,82,2014,Ward 3
100,265,1877,114,129,152,316,4,LAGO LINDO,2450,263,39,186,187,2,429,82,2014,Ward 3
100,265,1877,114,129,152,316,5,LAGO LINDO,2450,263,39,186,187,2,429,82,2014,Ward 3
100,265,1877,114,129,152,316,6,LAGO LINDO,2450,263,39,186,187,2,429,82,2014,Ward 3
100,265,1877,114,129,152,316,7,LAGO LINDO,2450,263,39,186,187,3,429,82,2014,Ward 3
100,265,1877,114,129,152,316,8,LAGO LINDO,2450,263,39,186,187,3,429,82,2014,Ward 3
100,265,1877,114,129,152,316,9,LAGO LINDO,2450,263,39,186,187,3,429,82,2014,Ward 3
100,265,1877,114,129,152,316,10,LAGO LINDO,2450,263,39,186,187,4,429,82,2014,Ward 3
100,265,1877,114,129,152,316,11,LAGO LINDO,2450,263,39,186,187,4,429,82,2014,Ward 3
100,265,1877,114,129,152,316,12,LAGO LINDO,2450,263,39,186,187,4,429,82,2014,Ward 3
101,0,0,0,0,0,0,1,CRYSTALLINA NERA EAST,2461,0,0,0,0,1,0,0,2014,Ward 3
101,0,0,0,0,0,0,2,CRYSTALLINA NERA EAST,2461,0,0,0,0,1,0,0,2014,Ward 3
101,0,0,0,0,0,0,3,CRYSTALLINA NERA EAST,2461,0,0,0,0,1,0,0,2014,Ward 3
101,0,0,0,0,0,0,4,CRYSTALLINA NERA EAST,2461,0,0,0,0,2,0,0,2014,Ward 3
101,0,0,0,0,0,0,5,CRYSTALLINA NERA EAST,2461,0,0,0,0,2,0,0,2014,Ward 3
101,0,0,0,0,0,0,6,CRYSTALLINA NERA EAST,2461,0,0,0,0,2,0,0,2014,Ward 3
101,0,0,0,0,0,0,7,CRYSTALLINA NERA EAST,2461,0,0,0,0,3,0,0,2014,Ward 3
101,0,0,0,0,0,0,8,CRYSTALLINA NERA EAST,2461,0,0,0,0,3,0,0,2014,Ward 3
101,0,0,0,0,0,0,9,CRYSTALLINA NERA EAST,2461,0,0,0,0,3,0,0,2014,Ward 3
101,0,0,0,0,0,0,10,CRYSTALLINA NERA EAST,2461,0,0,0,0,4,0,0,2014,Ward 3
101,0,0,0,0,0,0,11,CRYSTALLINA NERA EAST,2461,0,0,0,0,4,0,0,2014,Ward 3
101,0,0,0,0,0,0,12,CRYSTALLINA NERA EAST,2461,0,0,0,0,4,0,0,2014,Ward 3
102,228,1765,214,166,172,348,1,MAYLIEWAN,2511,313,37,274,135,1,478,76,2014,Ward 3
102,228,1765,214,166,172,348,2,MAYLIEWAN,2511,313,37,274,135,1,478,76,2014,Ward 3
102,228,1765,214,166,172,348,3,MAYLIEWAN,2511,313,37,274,135,1,478,76,2014,Ward 3
102,228,1765,214,166,172,348,4,MAYLIEWAN,2511,313,37,274,135,2,478,76,2014,Ward 3
102,228,1765,214,166,172,348,5,MAYLIEWAN,2511,313,37,274,135,2,478,76,2014,Ward 3
102,228,1765,214,166,172,348,6,MAYLIEWAN,2511,313,37,274,135,2,478,76,2014,Ward 3
102,228,1765,214,166,172,348,7,MAYLIEWAN,2511,313,37,274,135,3,478,76,2014,Ward 3
102,228,1765,214,166,172,348,8,MAYLIEWAN,2511,313,37,274,135,3,478,76,2014,Ward 3
102,228,1765,214,166,172,348,9,MAYLIEWAN,2511,313,37,274,135,3,478,76,2014,Ward 3
102,228,1765,214,166,172,348,10,MAYLIEWAN,2511,313,37,274,135,4,478,76,2014,Ward 3
102,228,1765,214,166,172,348,11,MAYLIEWAN,2511,313,37,274,135,4,478,76,2014,Ward 3
102,228,1765,214,166,172,348,12,MAYLIEWAN,2511,313,37,274,135,4,478,76,2014,Ward 3
103,280,1943,220,215,185,346,1,OZERNA,2600,266,50,286,186,1,431,91,2014,Ward 3
103,280,1943,220,215,185,346,2,OZERNA,2600,266,50,286,186,1,431,91,2014,Ward 3
103,280,1943,220,215,185,346,3,OZERNA,2600,266,50,286,186,1,431,91,2014,Ward 3
103,280,1943,220,215,185,346,4,OZERNA,2600,266,50,286,186,2,431,91,2014,Ward 3
103,280,1943,220,215,185,346,5,OZERNA,2600,266,50,286,186,2,431,91,2014,Ward 3
103,280,1943,220,215,185,346,6,OZERNA,2600,266,50,286,186,2,431,91,2014,Ward 3
103,280,1943,220,215,185,346,7,OZERNA,2600,266,50,286,186,3,431,91,2014,Ward 3
103,280,1943,220,215,185,346,8,OZERNA,2600,266,50,286,186,3,431,91,2014,Ward 3
103,280,1943,220,215,185,346,9,OZERNA,2600,266,50,286,186,3,431,91,2014,Ward 3
103,280,1943,220,215,185,346,10,OZERNA,2600,266,50,286,186,4,431,91,2014,Ward 3
103,280,1943,220,215,185,346,11,OZERNA,2600,266,50,286,186,4,431,91,2014,Ward 3
103,280,1943,220,215,185,346,12,OZERNA,2600,266,50,286,186,4,431,91,2014,Ward 3
104,126,1007,87,104,116,230,1,SCHONSEE,2700,261,9,97,198,1,194,34,2014,Ward 3
